transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
0d459dbb-6e88-4f10-9aea-42fd1f726ebd,CSPR-GRHL-800-ILM-1,,withdrawal,50.21,Ilmenau - ATM Ilmenau Market Square,debit card,DE35G0316479870123653193377,,19285.97,,2087-08-26T06:11:06
2d094802-b550-47d1-adc1-0bde3d66791b,RTZO-JMIX-7D1-GAU-0,COMRB85499,e-commerce,62.53,UrbanCart Direct,debit card,US47O8560397578096463876194,IT69J2527843214116933921663023,24493.79,,2087-08-26T08:29:08
71ee5701-716b-4934-9797-05ff1493beed,WTZL-TNAI-80B-PFA-0,BILMN49918,direct debit,114.21,,,DE52R2345866103953164007851,IT63U5732675144985694852184922,35064.39,Creative suite subscription monthly,2087-08-28T06:06:16
7b562cfb-8b5a-4717-9af6-ddb555dd85ae,RTZO-JMIX-7D1-GAU-0,,withdrawal,299.51,Gautier - ATM Gautier City Center,debit card,US47O8560397578096463876194,,24194.28,,2087-08-28T15:46:01
e9a4e0a1-3f27-4155-ba39-a97057499a89,FCHN-VTSI-7FA-BRE-0,SUBTB50501,direct debit,59.21,,,DE62U9486200442637789135342,IT54N7559316929448886950643115,62070.41,Professional association monthly dues,2087-08-30T08:48:50
67283712-b9f0-4f31-8271-9e213372849b,WTZL-TNAI-80B-PFA-0,BILMN49918,transfer,1539.68,,,DE52R2345866103953164007851,IT62K4856281767443095104896783,33524.71,Freelance content creation retainer,2087-09-01T19:50:32
434142c6-f0de-4918-bb8f-3b850d33f293,CSPR-GRHL-800-ILM-1,PAYCL92396,e-commerce,1.85,ClickCove Market,Google Pay,DE35G0316479870123653193377,IT74E5357177431810798921796338,19284.12,,2087-09-02T08:05:49
d63f4601-780c-4e27-bf72-56907137b5f0,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7172.33,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,69242.74,Salary payment Sep,2087-09-02T08:14:34
e36fba08-7232-4b40-b055-2f89f8bf7fd4,CSPR-GRHL-800-ILM-1,PAYCL92396,e-commerce,934.73,ClickCove Market,Google Pay,DE35G0316479870123653193377,IT74E5357177431810798921796338,18349.39,,2087-09-02T08:39:52
beca4192-f3c6-4298-919d-6b74c20a87d7,RTZO-JMIX-7D1-GAU-0,,in-person payment,11.01,Gautier - Gautier Bay Bistro,Google Pay,US47O8560397578096463876194,IT26C4159822023189057876352602,24183.27,,2087-09-02T09:02:27
77823a64-e0c3-4d50-87b9-1cdb5cd42481,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4123.19,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,39481.67,Salary payment Sep,2087-09-02T09:52:54
accb8ed7-4e55-4a84-9b4a-0b37c40831cd,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2878.39,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,27061.66,Salary payment Sep,2087-09-03T09:59:30
d5423285-5b25-4d7c-8140-b286e5ce5e80,CSPR-GRHL-800-ILM-1,VNDDN29148,transfer,558.90,,,DE35G0316479870123653193377,IT74G5663459696944669320308106,17790.49,Donation,2087-09-03T11:21:26
f17ea00f-cc51-45c3-9190-e91c23b8da41,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1134.28,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,38347.39,Rent payment Sep - Rent&Go,2087-09-03T14:43:31
7a9883e0-8cdf-4a67-996e-ef27e4a138b9,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2754.10,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,20544.59,Salary payment Sep,2087-09-03T19:00:14
8eeb2768-7137-49bc-a061-4cd948185123,RTZO-JMIX-7D1-GAU-0,,in-person payment,47.61,Gautier - Gautier Riverfront Market,debit card,US47O8560397578096463876194,IT57N8188832671832446634124128,27014.05,,2087-09-03T20:08:49
51b62869-f7d1-4c25-b182-e543b8731ca2,VLNT-SLVS-7DC-PIO-0,,in-person payment,46.84,Piossasco - Sangone Bakery,debit card,IT10L9520192660655169390809,IT25B7179556328642583506607884,38300.55,,2087-09-04T12:42:09
f8e3298f-7ce0-49d6-a28e-562801071683,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,858.44,,,IT76E2566445203894254417156918,IT41W5249834520399038355926291,911.52,Rent payment Sep - Residenze Milano,2087-09-04T14:28:55
45ce8bbe-8288-48cd-95b3-a10640d456be,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2650.58,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,29065.65,Salary payment Sep,2087-09-04T15:13:58
8b678de6-4de8-4a2d-b523-aa64dce4eb5f,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,1949.13,,,IT27F5361821955090698312634579,IT15L8867763953460638982311553,2392.11,Rent payment Sep - Living Spaces,2087-09-04T19:56:00
4e9a26ae-1f72-47f1-b607-6d823c28ac90,VLNT-SLVS-7DC-PIO-0,,withdrawal,200.01,Piossasco - ATM Piossasco Town Center,debit card,IT10L9520192660655169390809,,38100.54,,2087-09-04T21:37:25
e0ad9503-b0cb-456e-a0c5-68507cdb38fb,CSPR-GRHL-800-ILM-1,RENT75951,transfer,988.47,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,19556.12,Rent payment Sep - Home Living Ilmenau,2087-09-05T08:17:49
b3c5cbcd-39dc-4596-9c78-42e93f986874,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3302.46,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,36827.17,Salary payment Sep,2087-09-05T09:59:54
04175829-bd16-4f68-afb2-c4c4b7e7be64,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3404.49,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,36071.32,Salary payment Sep,2087-09-05T10:41:53
aef8f3f9-49e3-4170-ae66-737922020e45,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,955.53,,,GB68S3857283695776049775751,IT96F2380868495568759744496004,35115.79,Rent payment Sep - Home Living Feltham,2087-09-05T11:02:08
8eaad8b3-a539-43f0-a3b8-712f91bfdebb,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,787.59,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,28278.06,Rent payment Sep - Casa Tua,2087-09-05T19:31:48
7adabc2f-7d94-4a74-b96b-5ac0901fb45e,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1089.00,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,35738.17,Rent payment Sep - Casa Tua Pfarrkirchen,2087-09-06T15:52:50
022ffd22-0f9c-4acd-8dfb-84b2e92c7d1f,VLNT-SLVS-7DC-PIO-0,,withdrawal,300.46,Montigny-le-Bretonneux - ATM Montigny le Bretonneux Plaza,debit card,IT10L9520192660655169390809,,37800.08,,2087-09-06T19:34:02
fdea8ff0-38c3-4f66-ab03-31d79e2a8485,WTZL-TNAI-80B-PFA-0,,in-person payment,105.24,Pfarrkirchen - Pfarrkirchen Village Market,smartwatch,DE52R2345866103953164007851,IT79I2063144420103851841644261,35632.93,,2087-09-06T20:26:02
273632f5-c67f-43ad-8cb3-35198054f607,CSPR-GRHL-800-ILM-1,,in-person payment,74.28,Ilmenau - Ilmenau Market Square Cafe,Google Pay,IT96B7334948369810948896582581,IT86A2257219165519053759071608,1010.35,,2087-09-06T22:53:16
97cb24b1-1c2c-4b06-ae70-53a630750aba,CSPR-GRHL-800-ILM-1,ACCRN27991,e-commerce,174.10,RenewalWorks Billing,debit card,DE35G0316479870123653193377,IT66H1960897589176168299284649,19382.02,,2087-09-07T19:49:28
b6c44233-0a21-4ea0-ba2c-20ccc099e358,JNSO-PLNA-7D0-FEL-1,BILRN41179,direct debit,85.35,,,GB68S3857283695776049775751,IT63S2494457927776126493874055,35030.44,Private health insurance monthly fee,2087-09-09T00:57:36
15c0faf2-02e4-4512-96c3-4cd55b24e595,WTZL-TNAI-80B-PFA-0,,in-person payment,26.83,Pfarrkirchen - Rottal Bakery and Cafe,debit card,DE52R2345866103953164007851,IT26N9396827128076106651643474,35606.10,,2087-09-09T18:37:32
fdd62b9c-8199-4d2d-a47b-abeacb3de3df,RTZO-JMIX-7D1-GAU-0,VNDMR15938,transfer,87.23,,,US47O8560397578096463876194,IT75G4378959771097100540611930,26926.82,Supplier payment,2087-09-12T18:55:34
e7c079c5-f256-4914-8e03-a3d558af4dff,NNLL-BRTU-7D3-RAV-0,,in-person payment,16.24,Ravenna - Ravenna Mosaic Cafe,mobile phone,IT30K9711948403425025862011,IT52E9017207747048317070917527,27569.35,,2087-09-14T08:32:50
385e0f91-e889-41b0-956f-27938c9d45aa,WTZL-TNAI-80B-PFA-0,PAYBR80275,e-commerce,113.83,BrightBasket Store,Google Pay,DE52R2345866103953164007851,IT23Z4321536184794723375721734,35492.27,,2087-09-16T20:53:37
ea89ef12-0f2f-44e1-a9d6-a154ca532752,VLNT-SLVS-7DC-PIO-0,,withdrawal,19.62,Piossasco - ATM Piossasco Town Square,debit card,IT10L9520192660655169390809,,37780.46,,2087-09-16T23:38:40
067b789d-d958-4bbf-898b-84865bc24773,WTZL-TNAI-80B-PFA-0,,withdrawal,49.61,Pfarrkirchen - ATM Pfarrkirchen Town Center,debit card,DE52R2345866103953164007851,,35442.66,,2087-09-19T11:46:52
d37e84df-70fc-4353-a355-98aa3ad76f86,NNLL-BRTU-7D3-RAV-0,,in-person payment,55.86,Ravenna - Mosaic Bistro Ravenna,debit card,IT30K9711948403425025862011,IT69J2527843214116933921663023,27513.49,,2087-09-19T20:54:33
6e8724cc-6d50-4b72-bdcf-2413b96f17f8,RTZO-JMIX-7D1-GAU-0,,withdrawal,99.96,Gautier - ATM Gautier City Center,debit card,US47O8560397578096463876194,,26826.86,,2087-09-20T13:53:00
4d7e9ec8-1b36-4278-89d5-798f484f83fc,VLNT-SLVS-7DC-PIO-0,,in-person payment,43.08,Piossasco - Piossasco Corner Cafe,mobile phone,IT10L9520192660655169390809,IT97Y1474339090169371820203518,37737.38,,2087-09-20T18:22:10
31fb5303-7f63-42d3-9b3f-3092efe63636,VLNT-SLVS-7DC-PIO-0,SYSTR67961,direct debit,297.24,,,IT10L9520192660655169390809,IT36J8421350398361380268851809,37440.14,Monthly private health insurance,2087-09-21T06:48:21
b79b21b6-8ae7-4606-9caa-99955ec350bf,NNLL-BRTU-7D3-RAV-0,,withdrawal,49.54,Ravenna - ATM Ravenna City Center,debit card,IT30K9711948403425025862011,,27463.95,,2087-09-21T12:53:03
ad9057dc-0b07-4a83-bce7-58812265b066,CSPR-GRHL-800-ILM-1,SYSMN37215,direct debit,125.19,,,DE35G0316479870123653193377,IT21N8145194031496845227225669,19256.83,Health insurance monthly premium,2087-09-22T08:42:13
06db3a7f-8746-435c-9736-6fe6f6d54220,NNLL-BRTU-7D3-RAV-0,VNDMR99282,transfer,454.06,,,IT30K9711948403425025862011,IT57R7880231603570499304414404,27009.89,Emergency fund transfer,2087-09-22T13:45:12
dc74ee64-95ac-44eb-a2a4-c946d2db8d3a,CSPR-GRHL-800-ILM-1,,withdrawal,200.02,Ilmenau - ATM Ilmenau Market Square,debit card,DE35G0316479870123653193377,,19056.81,,2087-09-24T11:40:46
3080ff0e-ea4e-4be7-9f69-f71150dc493a,WTZL-TNAI-80B-PFA-0,COMBR15047,e-commerce,92.70,BrightLane Marketplace,PayPal,DE52R2345866103953164007851,IT35Z9443151102515421591058762,35349.96,,2087-09-24T17:32:56
e2f55839-c060-4dc6-aad4-fe3473d37ec9,JNSO-PLNA-7D0-FEL-1,COMNS68491,e-commerce,111.03,Nestory Goods,debit card,GB68S3857283695776049775751,IT76I8031900364811408089025154,34919.41,,2087-09-24T19:38:36
bee4ed7c-0d0e-4aa7-890a-e9a5a5cc2053,WTZL-TNAI-80B-PFA-0,BILTR15144,direct debit,161.92,,,DE52R2345866103953164007851,IT54X7242356407990372170342425,35188.04,Coworking space monthly fee,2087-09-25T04:25:21
efae9e5d-8bd9-4e99-8f3b-64148d29f3b6,VLNT-SLVS-7DC-PIO-0,CMPSP61266,transfer,108.57,,,IT10L9520192660655169390809,IT39Q7460969037744426671702510,37331.57,Supplier payment,2087-09-28T09:16:14
330591df-feca-48fb-8c81-eba10eae323e,RTZO-JMIX-7D1-GAU-0,,withdrawal,49.96,Gautier - ATM Gautier City Center,debit card,IT76E2566445203894254417156918,,861.56,,2087-09-28T19:34:24
30fdc101-ea63-4b2c-991b-29f7aef832ca,WTZL-TNAI-80B-PFA-0,UTLCY70469,direct debit,126.04,,,DE52R2345866103953164007851,IT64C6275495432754397287085390,35062.00,Creative Cloud annual subscription,2087-10-01T02:26:38
3d8bc811-6b1d-4ac2-9ddf-a0f1bd5615f2,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,2081.65,,,DE62U9486200442637789135342,IT15L8867763953460638982311553,67161.09,Rent payment Oct - Living Spaces,2087-10-01T18:24:54
2fcf253d-7f2b-4ca5-a34b-fab99dc4e466,FCHN-VTSI-7FA-BRE-0,,in-person payment,195.17,Bremen - Bremen Harbor Coffee House,mobile phone,IT27F5361821955090698312634579,IT61N5741589981738658018104805,2196.94,,2087-10-02T11:26:31
ceb75e09-7528-4254-9a20-830a8cba1c60,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4089.44,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,41421.01,Salary payment Oct,2087-10-02T15:49:43
f75398d9-c4e1-41cb-9dfe-27c1f6be150b,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1344.19,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,40076.82,Rent payment Oct - Rent&Go,2087-10-02T16:09:22
e32d9ca4-e10d-42be-81e5-9b2dcdc77542,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7139.15,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,74300.24,Salary payment Oct,2087-10-03T09:02:58
8f1e5b37-35f6-480e-a7d9-1a4932ef99aa,CSPR-GRHL-800-ILM-1,RENT75951,transfer,952.64,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,18104.17,Rent payment Oct - Home Living Ilmenau,2087-10-04T12:30:40
6e0b8124-e1a6-4d45-95ac-9f221938649f,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3343.40,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,38405.40,Salary payment Oct,2087-10-04T16:19:53
08666aff-ec87-484b-8b70-0b922204a28b,CSPR-GRHL-800-ILM-1,ORGLN11170,transfer,14.07,,,DE35G0316479870123653193377,IT15N9908937318343279584755422,18090.10,Loan payment,2087-10-04T18:13:07
acebdb69-be8c-4de3-8703-c7aeff588d1b,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2615.49,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,29625.38,Salary payment Oct,2087-10-05T08:15:23
4666d885-6307-437b-8143-dce0f8ca1c9c,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2821.36,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,20911.46,Salary payment Oct,2087-10-05T08:37:50
17c516e3-d576-412d-b25b-06beedd5bab3,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2984.66,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,29811.52,Salary payment Oct,2087-10-05T10:17:12
5e1b08c9-104b-4efa-88ee-598c7e72eb3d,CSPR-GRHL-800-ILM-1,PAYBR88656,e-commerce,36.02,BrightCart Express,debit card,DE35G0316479870123653193377,IT46Y6871160161739094980958426,20875.44,,2087-10-05T11:23:49
ba8dd514-18b8-4ab2-a54c-29e934d43c5b,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3409.72,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,38329.13,Salary payment Oct,2087-10-05T12:05:13
c5a2deb5-2744-4f20-8ebb-f041a7dbaacd,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,781.01,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,28844.37,Rent payment Oct - Casa Tua,2087-10-05T15:11:55
4cf0ecff-a4ff-4746-b4af-850b0a59de8a,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1261.94,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,37143.46,Rent payment Oct - Casa Tua Pfarrkirchen,2087-10-06T13:45:47
da58337b-e663-4025-97a9-1adac8543208,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,1092.72,,,GB68S3857283695776049775751,IT96F2380868495568759744496004,37236.41,Rent payment Oct - Home Living Feltham,2087-10-06T15:55:30
bc6196ef-1df9-4180-a5ef-a21976d3a1be,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,908.19,,,US47O8560397578096463876194,IT41W5249834520399038355926291,28903.33,Rent payment Oct - Residenze Milano,2087-10-06T19:48:07
3466704b-2a12-460b-af4e-d975bd2c5815,JNSO-PLNA-7D0-FEL-1,ACCCY69204,direct debit,85.63,,,GB68S3857283695776049775751,IT84X2290263648121293655881162,37150.78,Senior health insurance monthly fee,2087-10-09T02:39:42
53532c79-8c89-4580-8e53-14278ad30cea,NNLL-BRTU-7D3-RAV-0,BILCY11967,direct debit,179.69,,,IT30K9711948403425025862011,IT92G9338082480280589135941709,28664.68,Private health insurance premium,2087-10-09T05:10:53
3cf49339-eeac-452e-9309-818df81f08d9,NNLL-BRTU-7D3-RAV-0,,withdrawal,149.56,Ravenna - ATM Ravenna Historic Center,debit card,IT30K9711948403425025862011,,28515.12,,2087-10-09T08:18:01
79c8836d-a28c-439e-8df5-a9427a7df05a,VLNT-SLVS-7DC-PIO-0,SHPRB44898,e-commerce,120.60,UrbanCart Direct,Google Pay,IT10L9520192660655169390809,IT26C4159822023189057876352602,39956.22,,2087-10-09T16:26:58
f292bfcd-434c-447e-87c4-a35409314eeb,FCHN-VTSI-7FA-BRE-0,SYSRN91988,direct debit,282.79,,,DE62U9486200442637789135342,IT97Y1474339090169371820203518,74017.45,Professional indemnity insurance,2087-10-11T06:44:57
231ff484-dfc5-4cf4-8e1a-020b7990427d,CSPR-GRHL-800-ILM-1,,in-person payment,60.13,Ilmenau - Ilmenau Coffee House,debit card,DE35G0316479870123653193377,IT97L1585598506984562020802208,20815.31,,2087-10-13T20:40:03
74640935-d887-42e6-a304-f47eb10e33e4,FCHN-VTSI-7FA-BRE-0,PAYRB46725,e-commerce,39.18,UrbanCart Direct,debit card,IT32R3793436380871198114296559,IT29K7418057288003960648323169,5578.37,,2087-10-14T23:08:40
264c9266-159b-4657-be92-144ff97cf197,WTZL-TNAI-80B-PFA-0,PAYBR92660,e-commerce,163.59,BrightCart Express,debit card,DE52R2345866103953164007851,IT18Q8605712620599093802628246,36979.87,,2087-10-16T13:13:39
a97a1414-1576-4c0c-a6fc-d9517cb49605,NNLL-BRTU-7D3-RAV-0,,withdrawal,249.73,Ravenna - ATM Ravenna City Center,debit card,IT30K9711948403425025862011,,28265.39,,2087-10-17T12:54:14
e03b851b-1ef7-4bb1-b663-9b9780b2d462,JNSO-PLNA-7D0-FEL-1,,in-person payment,28.30,Feltham - Feltham High Street Bakery,debit card,GB68S3857283695776049775751,IT77D5605968700203360692988793,37122.48,,2087-10-17T15:38:37
bbb40de6-33de-469e-bc1a-d6ee65738f4f,VLNT-SLVS-7DC-PIO-0,,withdrawal,150.28,Piossasco - ATM Piossasco Town Center,debit card,IT10L9520192660655169390809,,39805.94,,2087-10-17T17:19:21
7b7bf6d5-b561-4aa7-9a54-057624d80d6f,FCHN-VTSI-7FA-BRE-0,ENTSR71727,e-commerce,132.85,UrbanCart Marketplace,debit card,DE62U9486200442637789135342,IT47K4171439505139175904238420,73884.60,,2087-10-18T11:15:18
325693f8-b43c-4f23-819f-d51b9815711d,CSPR-GRHL-800-ILM-1,,in-person payment,72.53,Ilmenau - Campus Coffee Ilmenau,mobile phone,DE35G0316479870123653193377,IT55T3655343045670340850535473,20742.78,,2087-10-18T16:50:41
74917621-3e1b-409b-be5f-2cd4f30de3ef,VLNT-SLVS-7DC-PIO-0,ENTLN84976,e-commerce,60.39,UrbanCart Marketplace,debit card,IT10L9520192660655169390809,IT57H7912194951929870119961336,39745.55,,2087-10-18T18:30:06
2615ed4b-b3cb-41e3-87d8-95921187f5c2,VLNT-SLVS-7DC-PIO-0,ORGPH41970,transfer,696.62,,,IT10L9520192660655169390809,IT76D8380396277161508805927888,39048.93,Phone bill,2087-10-19T08:51:45
4b56c180-f9fe-49e6-a219-d1ac39c412df,JNSO-PLNA-7D0-FEL-1,,in-person payment,52.96,Feltham - Feltham High Street Deli,debit card,GB68S3857283695776049775751,IT63S2494457927776126493874055,37069.52,,2087-10-20T21:58:32
917a9392-7951-40d8-8fe1-3bb33094b69e,RTZO-JMIX-7D1-GAU-0,SRVRN24749,direct debit,148.53,,,US47O8560397578096463876194,IT25A5165048784148955833607441,28754.80,Monthly health insurance premium,2087-10-22T00:15:13
abaec758-67b0-499e-8d62-fe6396f2edfb,JNSO-PLNA-7D0-FEL-1,,withdrawal,299.63,Feltham - ATM Feltham High Street,debit card,GB68S3857283695776049775751,,36769.89,,2087-10-22T07:56:50
0f6e4d84-9755-4b13-8d67-edbbf9a2e4f7,VLNT-SLVS-7DC-PIO-0,WEBBR57876,e-commerce,59.03,BrightBay Commerce,debit card,IT10L9520192660655169390809,IT24M4140981830157061401795306,38989.90,,2087-10-24T12:21:35
94e0e98f-d1a9-459c-be58-f209b1342dbd,CSPR-GRHL-800-ILM-1,PAYPH11103,transfer,282.06,,,DE35G0316479870123653193377,IT57Z1580105024114519467573010,20460.72,Donation,2087-10-24T14:22:46
5d423d5b-aa55-4b01-86a6-a396c3e90992,JNSO-PLNA-7D0-FEL-1,RETSW90364,e-commerce,10.14,SwiftCart Direct,debit card,GB68S3857283695776049775751,IT57L1743602330035224205197644,36759.75,,2087-10-25T11:57:38
024b2050-9f31-4d39-a26a-bee6ff5a5d0c,VLNT-SLVS-7DC-PIO-0,,in-person payment,43.65,Piossasco - Piossasco Corner Bakery,debit card,IT10L9520192660655169390809,IT70B8227605027797504969719510,38946.25,,2087-10-27T10:11:40
5be9e30b-afd7-4882-87b8-d42db318963d,JNSO-PLNA-7D0-FEL-1,SHPSW75622,e-commerce,70.93,SwiftCart Marketplace,PayPal,GB68S3857283695776049775751,IT39K8627288674515241360229614,36688.82,,2087-10-29T20:23:55
d9a706fe-9bca-4008-817d-c4e86f39a393,RTZO-JMIX-7D1-GAU-0,UTLRC34967,direct debit,121.26,,,US47O8560397578096463876194,IT19J1363722789240788105871721,28633.54,Home insurance monthly premium,2087-10-30T00:15:47
e93080ac-3627-4522-b768-d2d302115f14,FCHN-VTSI-7FA-BRE-0,ACCRN27991,direct debit,74.98,,,DE62U9486200442637789135342,IT66H1960897589176168299284649,73809.62,Professional body membership fee,2087-10-30T05:20:28
94106789-7cf5-4740-be4d-0650ecddf5a2,CSPR-GRHL-800-ILM-1,,in-person payment,66.89,Ilmenau - Ilmenau Central Bakery,Google Pay,DE35G0316479870123653193377,IT17L1742099362977860249326090,20393.83,,2087-10-30T17:11:34
0253c1c7-19ad-4cfe-aa5e-8a91d72703cc,VLNT-SLVS-7DC-PIO-0,BILRN15882,direct debit,166.15,,,IT10L9520192660655169390809,IT90W5719152311147637542694499,38780.10,Senior health insurance premium,2087-11-01T03:28:37
4d9423bf-1e10-42d8-abab-d0e02577eac2,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,2015.79,,,DE62U9486200442637789135342,IT15L8867763953460638982311553,71793.83,Rent payment Nov - Living Spaces,2087-11-01T10:49:49
77c73fa9-4443-4a5b-badd-7b3d8de2cfdb,FCHN-VTSI-7FA-BRE-0,,in-person payment,87.06,Bremen - Bremen Harbor Deli,debit card,DE62U9486200442637789135342,IT96C7401876917796191404066857,71706.77,,2087-11-01T15:20:26
51d1988e-cd4d-42b5-a647-ac6e94f4e688,JNSO-PLNA-7D0-FEL-1,SYSTR98866,e-commerce,114.40,AutoRenew Billing,debit card,IT91W4556581097608231692584283,IT18J7933762154955823022723043,4756.18,,2087-11-01T19:22:37
be992431-3b7b-4b54-8821-ba0df405090d,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7106.95,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,78813.72,Salary payment Nov,2087-11-02T15:16:54
8da8425a-4252-4beb-8a2c-a78dc61bc2d7,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,770.79,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,27494.60,Rent payment Nov - Casa Tua,2087-11-03T11:17:41
0b794e02-8965-4184-9826-6f7a8e46930b,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,816.66,,,US47O8560397578096463876194,IT41W5249834520399038355926291,27816.88,Rent payment Nov - Residenze Milano,2087-11-03T11:48:55
e430b660-61fe-46df-a540-92ea01abca9a,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4038.87,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,42818.97,Salary payment Nov,2087-11-03T19:13:13
4890cb8d-216a-4eca-8ec3-f72d7db804d4,VLNT-SLVS-7DC-PIO-0,,withdrawal,300.36,Piossasco - ATM Piossasco Town Center,debit card,IT10L9520192660655169390809,,42518.61,,2087-11-04T08:36:06
6306582c-4d3b-43ab-b65c-3d122f1afd19,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2665.56,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,30160.16,Salary payment Nov,2087-11-04T08:55:49
592a2b39-60be-4ee0-836c-18c0777f48fd,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2982.19,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,30799.07,Salary payment Nov,2087-11-04T12:14:52
277fcdf0-1905-4e5b-a7cf-c4228bac097a,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1148.43,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,41370.18,Rent payment Nov - Rent&Go,2087-11-05T10:23:20
87abefd2-6a3f-4897-b887-f4f27982df8d,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2806.11,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,23199.94,Salary payment Nov,2087-11-05T17:58:55
c28ba0cd-3cba-459f-bb0c-6dbbcf30bf94,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3336.58,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,40316.45,Salary payment Nov,2087-11-05T18:08:45
915c455e-811d-4737-9af8-396f5e145b39,WTZL-TNAI-80B-PFA-0,,withdrawal,249.83,Pfarrkirchen - ATM Pfarrkirchen City Center,debit card,DE52R2345866103953164007851,,40066.62,,2087-11-05T22:34:44
7b6028c9-0a2a-4f96-8ca4-5c2633325218,CSPR-GRHL-800-ILM-1,RENT75951,transfer,1042.61,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,22157.33,Rent payment Nov - Home Living Ilmenau,2087-11-06T09:33:09
482e1021-65c2-4b72-a533-2ab05cc5ef55,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3383.12,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,40071.94,Salary payment Nov,2087-11-07T09:27:08
966c2cb7-cd55-4db9-8d4f-e20d5b5c1777,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1175.29,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,38891.33,Rent payment Nov - Casa Tua Pfarrkirchen,2087-11-07T09:48:22
4a9b4426-be7d-4909-8f02-9dd5d88c2001,JNSO-PLNA-7D0-FEL-1,,withdrawal,250.28,Feltham - ATM Feltham High Street,debit card,GB68S3857283695776049775751,,39821.66,,2087-11-07T19:16:12
